CNPJ_CIA,DT_REFER,VERSAO,DENOM_CIA,CD_CVM,GRUPO_DFP,MOEDA,ESCALA_MOEDA,ORDEM_EXERC,DT_FIM_EXERC,CD_CONTA,DS_CONTA,VL_CONTA,ST_CONTA_FIXA,DS_CONTA_CLEAN,NIVEL_CONTA,CD_CONTA_PAI,DS_CONTA_PAI
01.258.944/0001-26,2022-12-31,1,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2022-12-31,1.01.08.02,Ativos de Operações Descontinuadas,0.0,S,ativos operacoes descontinuadas,4,1.01.08,Outros Ativos Circulantes
01.258.944/0001-26,2022-12-31,1,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2021-12-31,1.01.08.03,Outros,776225.0,S,outros,4,1.01.08,Outros Ativos Circulantes
01.258.944/0001-26,2022-12-31,1,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2022-12-31,1.01.08.03,Outros,235916.0,S,outros,4,1.01.08,Outros Ativos Circulantes
01.258.944/0001-26,2022-12-31,1,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2021-12-31,1.01.08.03.01,Dividendos a Receber,0.0,N,dividendos receber,5,1.01.08.03,Outros
01.258.944/0001-26,2022-12-31,1,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2022-12-31,1.01.08.03.01,Dividendos a Receber,0.0,N,dividendos receber,5,1.01.08.03,Outros
01.258.944/0001-26,2022-12-31,1,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2021-12-31,1.01.08.03.02,Outros ativos,21815.0,N,outros ativos,5,1.01.08.03,Outros
01.258.944/0001-26,2022-12-31,1,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2022-12-31,1.01.08.03.02,Outros ativos,22693.0,N,outros ativos,5,1.01.08.03,Outros
01.258.944/0001-26,2022-12-31,1,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2021-12-31,1.01.08.03.03,Titulos e valores mobiliários,751559.0,N,titulos valores mobiliarios,5,1.01.08.03,Outros
01.258.944/0001-26,2022-12-31,1,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2022-12-31,1.01.08.03.03,Titulos e valores mobiliários,204017.0,N,titulos valores mobiliarios,5,1.01.08.03,Outros
01.258.944/0001-26,2022-12-31,1,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2021-12-31,1.01.08.03.04,Recebíveis de partes relacionadas,0.0,N,recebiveis partes relacionadas,5,1.01.08.03,Outros
01.258.944/0001-26,2022-12-31,1,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2022-12-31,1.01.08.03.04,Recebíveis de partes relacionadas,0.0,N,recebiveis partes relacionadas,5,1.01.08.03,Outros
01.258.944/0001-26,2022-12-31,1,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2021-12-31,1.01.08.03.05,Instrumentos financeiros derivativos,382.0,N,instrumentos financeiros derivativos,5,1.01.08.03,Outros
01.258.944/0001-26,2022-12-31,1,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2022-12-31,1.01.08.03.05,Instrumentos financeiros derivativos,4184.0,N,instrumentos financeiros derivativos,5,1.01.08.03,Outros
01.258.944/0001-26,2022-12-31,1,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2021-12-31,1.01.08.03.06,Outros ativos financeiros,0.0,N,outros ativos financeiros,5,1.01.08.03,Outros
01.258.944/0001-26,2022-12-31,1,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2022-12-31,1.01.08.03.06,Outros ativos financeiros,0.0,N,outros ativos financeiros,5,1.01.08.03,Outros
01.258.944/0001-26,2022-12-31,1,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2021-12-31,1.01.08.03.07,Adiantamento a fornecedores,2469.0,N,adiantamento fornecedores,5,1.01.08.03,Outros
01.258.944/0001-26,2022-12-31,1,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2022-12-31,1.01.08.03.07,Adiantamento a fornecedores,5022.0,N,adiantamento fornecedores,5,1.01.08.03,Outros
01.258.944/0001-26,2022-12-31,1,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2021-12-31,1.02,Ativo Não Circulante,4124336.0,S,ativo circulante,2,1,Ativo Total
01.258.944/0001-26,2022-12-31,1,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2022-12-31,1.02,Ativo Não Circulante,3818658.0,S,ativo circulante,2,1,Ativo Total
01.258.944/0001-26,2022-12-31,1,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2021-12-31,1.02.01,Ativo Realizável a Longo Prazo,880306.0,S,ativo realizavel longo prazo,3,1.02,Ativos Financeiros
01.258.944/0001-26,2022-12-31,1,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2022-12-31,1.02.01,Ativo Realizável a Longo Prazo,641747.0,S,ativo realizavel longo prazo,3,1.02,Ativos Financeiros
01.258.944/0001-26,2022-12-31,1,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2021-12-31,1.02.01.01,Aplicações Financeiras Avaliadas a Valor Justo através do Resultado,0.0,S,aplicacoes financeiras avaliadas valor justo atraves resultado,4,1.02.01,Depósito Compulsório Banco Central
01.258.944/0001-26,2022-12-31,1,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2022-12-31,1.02.01.01,Aplicações Financeiras Avaliadas a Valor Justo através do Resultado,0.0,S,aplicacoes financeiras avaliadas valor justo atraves resultado,4,1.02.01,Depósito Compulsório Banco Central
01.258.944/0001-26,2022-12-31,1,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2021-12-31,1.02.01.01.01,Títulos Designados a Valor Justo,0.0,S,titulos designados valor justo,5,1.02.01.01,Aplicações Financeiras Avaliadas a Valor Justo através do Resultado
01.258.944/0001-26,2022-12-31,1,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2022-12-31,1.02.01.01.01,Títulos Designados a Valor Justo,0.0,S,titulos designados valor justo,5,1.02.01.01,Aplicações Financeiras Avaliadas a Valor Justo através do Resultado
01.258.944/0001-26,2022-12-31,1,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2021-12-31,1.02.01.02,Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes,0.0,S,aplicacoes financeiras avaliadas valor justo atraves outros resultados abrangentes,4,1.02.01,Depósito Compulsório Banco Central
01.258.944/0001-26,2022-12-31,1,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2022-12-31,1.02.01.02,Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes,0.0,S,aplicacoes financeiras avaliadas valor justo atraves outros resultados abrangentes,4,1.02.01,Depósito Compulsório Banco Central
01.258.944/0001-26,2022-12-31,1,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2021-12-31,1.02.01.03,Aplicações Financeiras Avaliadas ao Custo Amortizado,0.0,S,aplicacoes financeiras avaliadas custo amortizado,4,1.02.01,Depósito Compulsório Banco Central
01.258.944/0001-26,2022-12-31,1,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2022-12-31,1.02.01.03,Aplicações Financeiras Avaliadas ao Custo Amortizado,0.0,S,aplicacoes financeiras avaliadas custo amortizado,4,1.02.01,Depósito Compulsório Banco Central
01.258.944/0001-26,2022-12-31,1,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2021-12-31,1.02.01.04,Contas a Receber,20224.0,S,contas receber,4,1.02.01,Depósito Compulsório Banco Central
01.258.944/0001-26,2022-12-31,1,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2022-12-31,1.02.01.04,Contas a Receber,16034.0,S,contas receber,4,1.02.01,Depósito Compulsório Banco Central
01.258.944/0001-26,2022-12-31,1,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2021-12-31,1.02.01.04.01,Clientes,20224.0,N,clientes,5,1.02.01.04,Contas a Receber
01.258.944/0001-26,2022-12-31,1,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2022-12-31,1.02.01.04.01,Clientes,16034.0,N,clientes,5,1.02.01.04,Contas a Receber
01.258.944/0001-26,2022-12-31,1,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2021-12-31,1.02.01.04.02,Outras Contas a Receber,0.0,N,outras contas receber,5,1.02.01.04,Contas a Receber
01.258.944/0001-26,2022-12-31,1,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2022-12-31,1.02.01.04.02,Outras Contas a Receber,0.0,N,outras contas receber,5,1.02.01.04,Contas a Receber
01.258.944/0001-26,2022-12-31,1,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2021-12-31,1.02.01.05,Estoques,0.0,S,estoques,4,1.02.01,Depósito Compulsório Banco Central
01.258.944/0001-26,2022-12-31,1,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2022-12-31,1.02.01.05,Estoques,0.0,S,estoques,4,1.02.01,Depósito Compulsório Banco Central
01.258.944/0001-26,2022-12-31,1,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2021-12-31,1.02.01.06,Ativos Biológicos,0.0,S,ativos biologicos,4,1.02.01,Depósito Compulsório Banco Central
01.258.944/0001-26,2022-12-31,1,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2022-12-31,1.02.01.06,Ativos Biológicos,0.0,S,ativos biologicos,4,1.02.01,Depósito Compulsório Banco Central
01.258.944/0001-26,2022-12-31,1,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2021-12-31,1.02.01.07,Tributos Diferidos,0.0,S,tributos diferidos,4,1.02.01,Depósito Compulsório Banco Central
01.258.944/0001-26,2022-12-31,1,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2022-12-31,1.02.01.07,Tributos Diferidos,0.0,S,tributos diferidos,4,1.02.01,Depósito Compulsório Banco Central
01.258.944/0001-26,2022-12-31,1,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2021-12-31,1.02.01.07.01,Imposto de Renda e Contribuição Social Diferidos,0.0,N,imposto renda contribuicao social diferidos,5,1.02.01.07,Tributos Diferidos
01.258.944/0001-26,2022-12-31,1,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2022-12-31,1.02.01.07.01,Imposto de Renda e Contribuição Social Diferidos,0.0,N,imposto renda contribuicao social diferidos,5,1.02.01.07,Tributos Diferidos
01.258.944/0001-26,2022-12-31,1,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2021-12-31,1.02.01.08,Despesas Antecipadas,0.0,S,despesas antecipadas,4,1.02.01,Depósito Compulsório Banco Central
01.258.944/0001-26,2022-12-31,1,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2022-12-31,1.02.01.08,Despesas Antecipadas,0.0,S,despesas antecipadas,4,1.02.01,Depósito Compulsório Banco Central
01.258.944/0001-26,2022-12-31,1,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2021-12-31,1.02.01.09,Créditos com Partes Relacionadas,0.0,S,creditos partes relacionadas,4,1.02.01,Depósito Compulsório Banco Central
01.258.944/0001-26,2022-12-31,1,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2022-12-31,1.02.01.09,Créditos com Partes Relacionadas,0.0,S,creditos partes relacionadas,4,1.02.01,Depósito Compulsório Banco Central
01.258.944/0001-26,2022-12-31,1,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2021-12-31,1.02.01.09.01,Créditos com Coligadas,0.0,S,creditos coligadas,5,1.02.01.09,Créditos com Partes Relacionadas
01.258.944/0001-26,2022-12-31,1,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2022-12-31,1.02.01.09.01,Créditos com Coligadas,0.0,S,creditos coligadas,5,1.02.01.09,Créditos com Partes Relacionadas
01.258.944/0001-26,2022-12-31,1,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2021-12-31,1.02.01.09.02,Créditos com Controladas,0.0,S,creditos controladas,5,1.02.01.09,Créditos com Partes Relacionadas
01.258.944/0001-26,2022-12-31,1,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2022-12-31,1.02.01.09.02,Créditos com Controladas,0.0,S,creditos controladas,5,1.02.01.09,Créditos com Partes Relacionadas
01.258.944/0001-26,2022-12-31,1,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2021-12-31,1.02.01.09.03,Créditos com Controladores,0.0,N,creditos controladores,5,1.02.01.09,Créditos com Partes Relacionadas
01.258.944/0001-26,2022-12-31,1,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2022-12-31,1.02.01.09.03,Créditos com Controladores,0.0,N,creditos controladores,5,1.02.01.09,Créditos com Partes Relacionadas
01.258.944/0001-26,2022-12-31,1,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2021-12-31,1.02.01.09.04,Créditos com Outras Partes Relacionadas,0.0,N,creditos outras partes relacionadas,5,1.02.01.09,Créditos com Partes Relacionadas
01.258.944/0001-26,2022-12-31,1,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2022-12-31,1.02.01.09.04,Créditos com Outras Partes Relacionadas,0.0,N,creditos outras partes relacionadas,5,1.02.01.09,Créditos com Partes Relacionadas
01.258.944/0001-26,2022-12-31,1,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2021-12-31,1.02.01.10,Outros Ativos Não Circulantes,860082.0,S,outros ativos circulantes,4,1.02.01,Depósito Compulsório Banco Central
01.258.944/0001-26,2022-12-31,1,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2022-12-31,1.02.01.10,Outros Ativos Não Circulantes,625713.0,S,outros ativos circulantes,4,1.02.01,Depósito Compulsório Banco Central
01.258.944/0001-26,2022-12-31,1,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2021-12-31,1.02.01.10.01,Ativos Não-Correntes a Venda,0.0,S,ativos correntes venda,5,1.02.01.10,Outros Ativos Não Circulantes
01.258.944/0001-26,2022-12-31,1,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2022-12-31,1.02.01.10.01,Ativos Não-Correntes a Venda,0.0,S,ativos correntes venda,5,1.02.01.10,Outros Ativos Não Circulantes
01.258.944/0001-26,2022-12-31,1,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2021-12-31,1.02.01.10.02,Ativos de Operações Descontinuadas,0.0,S,ativos operacoes descontinuadas,5,1.02.01.10,Outros Ativos Não Circulantes
01.258.944/0001-26,2022-12-31,1,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2022-12-31,1.02.01.10.02,Ativos de Operações Descontinuadas,0.0,S,ativos operacoes descontinuadas,5,1.02.01.10,Outros Ativos Não Circulantes
01.258.944/0001-26,2022-12-31,1,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2021-12-31,1.02.01.10.03,Depósitos judiciais,99926.0,N,depositos judiciais,5,1.02.01.10,Outros Ativos Não Circulantes
01.258.944/0001-26,2022-12-31,1,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2022-12-31,1.02.01.10.03,Depósitos judiciais,63954.0,N,depositos judiciais,5,1.02.01.10,Outros Ativos Não Circulantes
01.258.944/0001-26,2022-12-31,1,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2021-12-31,1.02.01.10.04,Caixa restrito,1379.0,N,caixa restrito,5,1.02.01.10,Outros Ativos Não Circulantes
01.258.944/0001-26,2022-12-31,1,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2022-12-31,1.02.01.10.04,Caixa restrito,1543.0,N,caixa restrito,5,1.02.01.10,Outros Ativos Não Circulantes
01.258.944/0001-26,2022-12-31,1,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2021-12-31,1.02.01.10.05,Imposto de renda e contribuição social a recuperar,0.0,N,imposto renda contribuicao social recuperar,5,1.02.01.10,Outros Ativos Não Circulantes
01.258.944/0001-26,2022-12-31,1,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2022-12-31,1.02.01.10.05,Imposto de renda e contribuição social a recuperar,32187.0,N,imposto renda contribuicao social recuperar,5,1.02.01.10,Outros Ativos Não Circulantes
01.258.944/0001-26,2022-12-31,1,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2021-12-31,1.02.01.10.06,Outros tributos a recuperar,186635.0,N,outros tributos recuperar,5,1.02.01.10,Outros Ativos Não Circulantes
01.258.944/0001-26,2022-12-31,1,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2022-12-31,1.02.01.10.06,Outros tributos a recuperar,123730.0,N,outros tributos recuperar,5,1.02.01.10,Outros Ativos Não Circulantes
01.258.944/0001-26,2022-12-31,1,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2021-12-31,1.02.01.10.07,Instrumentos financeiros derivativos,84589.0,N,instrumentos financeiros derivativos,5,1.02.01.10,Outros Ativos Não Circulantes
01.258.944/0001-26,2022-12-31,1,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2022-12-31,1.02.01.10.07,Instrumentos financeiros derivativos,0.0,N,instrumentos financeiros derivativos,5,1.02.01.10,Outros Ativos Não Circulantes
01.258.944/0001-26,2022-12-31,1,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2021-12-31,1.02.01.10.08,Outros Ativos,16693.0,N,outros ativos,5,1.02.01.10,Outros Ativos Não Circulantes
01.258.944/0001-26,2022-12-31,1,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2022-12-31,1.02.01.10.08,Outros Ativos,16624.0,N,outros ativos,5,1.02.01.10,Outros Ativos Não Circulantes
01.258.944/0001-26,2022-12-31,1,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2021-12-31,1.02.01.10.09,Direito de Uso,455547.0,N,direito uso,5,1.02.01.10,Outros Ativos Não Circulantes
01.258.944/0001-26,2022-12-31,1,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2022-12-31,1.02.01.10.09,Direito de Uso,372362.0,N,direito uso,5,1.02.01.10,Outros Ativos Não Circulantes
01.258.944/0001-26,2022-12-31,1,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2021-12-31,1.02.01.10.10,Debêntures privadas,0.0,N,debentures privadas,5,1.02.01.10,Outros Ativos Não Circulantes
01.258.944/0001-26,2022-12-31,1,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2022-12-31,1.02.01.10.10,Debêntures privadas,0.0,N,debentures privadas,5,1.02.01.10,Outros Ativos Não Circulantes
01.258.944/0001-26,2022-12-31,1,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2021-12-31,1.02.01.10.11,Adiantamento a fornecedores,15313.0,N,adiantamento fornecedores,5,1.02.01.10,Outros Ativos Não Circulantes
01.258.944/0001-26,2022-12-31,1,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2022-12-31,1.02.01.10.11,Adiantamento a fornecedores,15313.0,N,adiantamento fornecedores,5,1.02.01.10,Outros Ativos Não Circulantes
01.258.944/0001-26,2022-12-31,1,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2021-12-31,1.02.02,Investimentos,0.0,S,investimentos,3,1.02,Ativos Financeiros
01.258.944/0001-26,2022-12-31,1,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2022-12-31,1.02.02,Investimentos,0.0,S,investimentos,3,1.02,Ativos Financeiros
01.258.944/0001-26,2022-12-31,1,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2021-12-31,1.02.02.01,Participações Societárias,0.0,S,participacoes societarias,4,1.02.02,Ativos Financeiros Avaliados ao Valor Justo através do Resultado
01.258.944/0001-26,2022-12-31,1,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2022-12-31,1.02.02.01,Participações Societárias,0.0,S,participacoes societarias,4,1.02.02,Ativos Financeiros Avaliados ao Valor Justo através do Resultado
01.258.944/0001-26,2022-12-31,1,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2021-12-31,1.02.02.01.01,Participações em Coligadas,0.0,S,participacoes coligadas,5,1.02.02.01,Títulos e Valores Mobiliários
01.258.944/0001-26,2022-12-31,1,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2022-12-31,1.02.02.01.01,Participações em Coligadas,0.0,S,participacoes coligadas,5,1.02.02.01,Títulos e Valores Mobiliários
01.258.944/0001-26,2022-12-31,1,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2021-12-31,1.02.02.01.02,Participações em Controladas,0.0,S,participacoes controladas,5,1.02.02.01,Títulos e Valores Mobiliários
01.258.944/0001-26,2022-12-31,1,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2022-12-31,1.02.02.01.02,Participações em Controladas,0.0,S,participacoes controladas,5,1.02.02.01,Títulos e Valores Mobiliários
01.258.944/0001-26,2022-12-31,1,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2021-12-31,1.02.02.01.03,Participações em Controladas em Conjunto,0.0,S,participacoes controladas conjunto,5,1.02.02.01,Títulos e Valores Mobiliários
01.258.944/0001-26,2022-12-31,1,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2022-12-31,1.02.02.01.03,Participações em Controladas em Conjunto,0.0,S,participacoes controladas conjunto,5,1.02.02.01,Títulos e Valores Mobiliários
01.258.944/0001-26,2022-12-31,1,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2021-12-31,1.02.02.01.04,Outros Investimentos,0.0,S,outros investimentos,5,1.02.02.01,Títulos e Valores Mobiliários
01.258.944/0001-26,2022-12-31,1,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2022-12-31,1.02.02.01.04,Outros Investimentos,0.0,S,outros investimentos,5,1.02.02.01,Títulos e Valores Mobiliários
01.258.944/0001-26,2022-12-31,1,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2021-12-31,1.02.02.02,Propriedades para Investimento,0.0,S,propriedades investimento,4,1.02.02,Ativos Financeiros Avaliados ao Valor Justo através do Resultado
01.258.944/0001-26,2022-12-31,1,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2022-12-31,1.02.02.02,Propriedades para Investimento,0.0,S,propriedades investimento,4,1.02.02,Ativos Financeiros Avaliados ao Valor Justo através do Resultado
01.258.944/0001-26,2022-12-31,1,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2021-12-31,1.02.03,Imobilizado,3225922.0,S,imobilizado,3,1.02,Ativos Financeiros
01.258.944/0001-26,2022-12-31,1,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2022-12-31,1.02.03,Imobilizado,3164202.0,S,imobilizado,3,1.02,Ativos Financeiros
