CNPJ_CIA,DT_REFER,VERSAO,DENOM_CIA,CD_CVM,GRUPO_DFP,MOEDA,ESCALA_MOEDA,ORDEM_EXERC,DT_FIM_EXERC,CD_CONTA,DS_CONTA,VL_CONTA,ST_CONTA_FIXA,DS_CONTA_CLEAN,NIVEL_CONTA,CD_CONTA_PAI,DS_CONTA_PAI
00.001.180/0001-26,2015-12-31,2,CENTRAIS ELET BRAS S.A. - ELETROBRAS,2437,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2015-12-31,2.03.08.02,Valores Reconhecidos em ORA Classificados como Mantidos para Venda,-6458.0,N,valores reconhecidos ora classificados mantidos venda,4,2.03.08,Outros Resultados Abrangentes
00.001.180/0001-26,2015-12-31,2,CENTRAIS ELET BRAS S.A. - ELETROBRAS,2437,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2014-12-31,2.03.09,Participação dos Acionistas Não Controladores,308949.0,S,participacao acionistas controladores,3,2.03,Passivos Financeiros ao Custo Amortizado
00.001.180/0001-26,2015-12-31,2,CENTRAIS ELET BRAS S.A. - ELETROBRAS,2437,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2015-12-31,2.03.09,Participação dos Acionistas Não Controladores,-352792.0,S,participacao acionistas controladores,3,2.03,Passivos Financeiros ao Custo Amortizado
00.864.214/0001-06,2015-12-31,1,ENERGISA S.A.,15253,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2014-12-31,2,Passivo Total,18601642.0,S,passivo total,1,0,
00.864.214/0001-06,2015-12-31,1,ENERGISA S.A.,15253,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2015-12-31,2,Passivo Total,18502182.0,S,passivo total,1,0,
00.864.214/0001-06,2015-12-31,1,ENERGISA S.A.,15253,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2014-12-31,2.01,Passivo Circulante,6031875.0,S,passivo circulante,2,2,Passivo Total
00.864.214/0001-06,2015-12-31,1,ENERGISA S.A.,15253,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2015-12-31,2.01,Passivo Circulante,4716057.0,S,passivo circulante,2,2,Passivo Total
00.864.214/0001-06,2015-12-31,1,ENERGISA S.A.,15253,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2014-12-31,2.01.01,Obrigações Sociais e Trabalhistas,0.0,S,obrigacoes sociais trabalhistas,3,2.01,Passivos Financeiros para Negociação
00.864.214/0001-06,2015-12-31,1,ENERGISA S.A.,15253,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2015-12-31,2.01.01,Obrigações Sociais e Trabalhistas,0.0,S,obrigacoes sociais trabalhistas,3,2.01,Passivos Financeiros para Negociação
00.864.214/0001-06,2015-12-31,1,ENERGISA S.A.,15253,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2014-12-31,2.01.01.01,Obrigações Sociais,0.0,S,obrigacoes sociais,4,2.01.01,Obrigações Sociais e Trabalhistas
00.864.214/0001-06,2015-12-31,1,ENERGISA S.A.,15253,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2015-12-31,2.01.01.01,Obrigações Sociais,0.0,S,obrigacoes sociais,4,2.01.01,Obrigações Sociais e Trabalhistas
00.864.214/0001-06,2015-12-31,1,ENERGISA S.A.,15253,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2014-12-31,2.01.01.02,Obrigações Trabalhistas,0.0,S,obrigacoes trabalhistas,4,2.01.01,Obrigações Sociais e Trabalhistas
00.864.214/0001-06,2015-12-31,1,ENERGISA S.A.,15253,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2015-12-31,2.01.01.02,Obrigações Trabalhistas,0.0,S,obrigacoes trabalhistas,4,2.01.01,Obrigações Sociais e Trabalhistas
00.864.214/0001-06,2015-12-31,1,ENERGISA S.A.,15253,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2014-12-31,2.01.02,Fornecedores,966244.0,S,fornecedores,3,2.01,Passivos Financeiros para Negociação
00.864.214/0001-06,2015-12-31,1,ENERGISA S.A.,15253,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2015-12-31,2.01.02,Fornecedores,1204877.0,S,fornecedores,3,2.01,Passivos Financeiros para Negociação
00.864.214/0001-06,2015-12-31,1,ENERGISA S.A.,15253,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2014-12-31,2.01.02.01,Fornecedores Nacionais,966244.0,S,fornecedores nacionais,4,2.01.02,Fornecedores
00.864.214/0001-06,2015-12-31,1,ENERGISA S.A.,15253,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2015-12-31,2.01.02.01,Fornecedores Nacionais,1204877.0,S,fornecedores nacionais,4,2.01.02,Fornecedores
00.864.214/0001-06,2015-12-31,1,ENERGISA S.A.,15253,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2014-12-31,2.01.02.02,Fornecedores Estrangeiros,0.0,S,fornecedores estrangeiros,4,2.01.02,Fornecedores
00.864.214/0001-06,2015-12-31,1,ENERGISA S.A.,15253,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2015-12-31,2.01.02.02,Fornecedores Estrangeiros,0.0,S,fornecedores estrangeiros,4,2.01.02,Fornecedores
00.864.214/0001-06,2015-12-31,1,ENERGISA S.A.,15253,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2014-12-31,2.01.03,Obrigações Fiscais,0.0,S,obrigacoes fiscais,3,2.01,Passivos Financeiros para Negociação
00.864.214/0001-06,2015-12-31,1,ENERGISA S.A.,15253,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2015-12-31,2.01.03,Obrigações Fiscais,0.0,S,obrigacoes fiscais,3,2.01,Passivos Financeiros para Negociação
00.864.214/0001-06,2015-12-31,1,ENERGISA S.A.,15253,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2014-12-31,2.01.03.01,Obrigações Fiscais Federais,0.0,S,obrigacoes fiscais federais,4,2.01.03,Obrigações Fiscais
00.864.214/0001-06,2015-12-31,1,ENERGISA S.A.,15253,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2015-12-31,2.01.03.01,Obrigações Fiscais Federais,0.0,S,obrigacoes fiscais federais,4,2.01.03,Obrigações Fiscais
00.864.214/0001-06,2015-12-31,1,ENERGISA S.A.,15253,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2014-12-31,2.01.03.01.01,Imposto de Renda e Contribuição Social a Pagar,0.0,S,imposto renda contribuicao social pagar,5,2.01.03.01,Obrigações Fiscais Federais
00.864.214/0001-06,2015-12-31,1,ENERGISA S.A.,15253,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2015-12-31,2.01.03.01.01,Imposto de Renda e Contribuição Social a Pagar,0.0,S,imposto renda contribuicao social pagar,5,2.01.03.01,Obrigações Fiscais Federais
00.864.214/0001-06,2015-12-31,1,ENERGISA S.A.,15253,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2014-12-31,2.01.03.02,Obrigações Fiscais Estaduais,0.0,S,obrigacoes fiscais estaduais,4,2.01.03,Obrigações Fiscais
00.864.214/0001-06,2015-12-31,1,ENERGISA S.A.,15253,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2015-12-31,2.01.03.02,Obrigações Fiscais Estaduais,0.0,S,obrigacoes fiscais estaduais,4,2.01.03,Obrigações Fiscais
00.864.214/0001-06,2015-12-31,1,ENERGISA S.A.,15253,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2014-12-31,2.01.03.03,Obrigações Fiscais Municipais,0.0,S,obrigacoes fiscais municipais,4,2.01.03,Obrigações Fiscais
00.864.214/0001-06,2015-12-31,1,ENERGISA S.A.,15253,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2015-12-31,2.01.03.03,Obrigações Fiscais Municipais,0.0,S,obrigacoes fiscais municipais,4,2.01.03,Obrigações Fiscais
00.864.214/0001-06,2015-12-31,1,ENERGISA S.A.,15253,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2014-12-31,2.01.04,Empréstimos e Financiamentos,2020355.0,S,emprestimos financiamentos,3,2.01,Passivos Financeiros para Negociação
00.864.214/0001-06,2015-12-31,1,ENERGISA S.A.,15253,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2015-12-31,2.01.04,Empréstimos e Financiamentos,1511118.0,S,emprestimos financiamentos,3,2.01,Passivos Financeiros para Negociação
00.864.214/0001-06,2015-12-31,1,ENERGISA S.A.,15253,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2014-12-31,2.01.04.01,Empréstimos e Financiamentos,1233487.0,S,emprestimos financiamentos,4,2.01.04,Empréstimos e Financiamentos
00.864.214/0001-06,2015-12-31,1,ENERGISA S.A.,15253,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2015-12-31,2.01.04.01,Empréstimos e Financiamentos,1195369.0,S,emprestimos financiamentos,4,2.01.04,Empréstimos e Financiamentos
00.864.214/0001-06,2015-12-31,1,ENERGISA S.A.,15253,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2014-12-31,2.01.04.01.01,Em Moeda Nacional,590461.0,S,moeda nacional,5,2.01.04.01,Empréstimos e Financiamentos
00.864.214/0001-06,2015-12-31,1,ENERGISA S.A.,15253,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2015-12-31,2.01.04.01.01,Em Moeda Nacional,418949.0,S,moeda nacional,5,2.01.04.01,Empréstimos e Financiamentos
00.864.214/0001-06,2015-12-31,1,ENERGISA S.A.,15253,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2014-12-31,2.01.04.01.02,Em Moeda Estrangeira,643026.0,S,moeda estrangeira,5,2.01.04.01,Empréstimos e Financiamentos
00.864.214/0001-06,2015-12-31,1,ENERGISA S.A.,15253,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2015-12-31,2.01.04.01.02,Em Moeda Estrangeira,776420.0,S,moeda estrangeira,5,2.01.04.01,Empréstimos e Financiamentos
00.864.214/0001-06,2015-12-31,1,ENERGISA S.A.,15253,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2014-12-31,2.01.04.02,Debêntures,786868.0,S,debentures,4,2.01.04,Empréstimos e Financiamentos
00.864.214/0001-06,2015-12-31,1,ENERGISA S.A.,15253,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2015-12-31,2.01.04.02,Debêntures,315749.0,S,debentures,4,2.01.04,Empréstimos e Financiamentos
00.864.214/0001-06,2015-12-31,1,ENERGISA S.A.,15253,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2014-12-31,2.01.04.03,Financiamento por Arrendamento Financeiro,0.0,S,financiamento arrendamento financeiro,4,2.01.04,Empréstimos e Financiamentos
00.864.214/0001-06,2015-12-31,1,ENERGISA S.A.,15253,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2015-12-31,2.01.04.03,Financiamento por Arrendamento Financeiro,0.0,S,financiamento arrendamento financeiro,4,2.01.04,Empréstimos e Financiamentos
00.864.214/0001-06,2015-12-31,1,ENERGISA S.A.,15253,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2014-12-31,2.01.05,Outras Obrigações,3045276.0,S,outras obrigacoes,3,2.01,Passivos Financeiros para Negociação
00.864.214/0001-06,2015-12-31,1,ENERGISA S.A.,15253,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2015-12-31,2.01.05,Outras Obrigações,2000062.0,S,outras obrigacoes,3,2.01,Passivos Financeiros para Negociação
00.864.214/0001-06,2015-12-31,1,ENERGISA S.A.,15253,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2014-12-31,2.01.05.01,Passivos com Partes Relacionadas,0.0,S,passivos partes relacionadas,4,2.01.05,Outras Obrigações
00.864.214/0001-06,2015-12-31,1,ENERGISA S.A.,15253,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2015-12-31,2.01.05.01,Passivos com Partes Relacionadas,0.0,S,passivos partes relacionadas,4,2.01.05,Outras Obrigações
00.864.214/0001-06,2015-12-31,1,ENERGISA S.A.,15253,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2014-12-31,2.01.05.01.01,Débitos com Coligadas,0.0,S,debitos coligadas,5,2.01.05.01,Passivos com Partes Relacionadas
00.864.214/0001-06,2015-12-31,1,ENERGISA S.A.,15253,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2015-12-31,2.01.05.01.01,Débitos com Coligadas,0.0,S,debitos coligadas,5,2.01.05.01,Passivos com Partes Relacionadas
00.864.214/0001-06,2015-12-31,1,ENERGISA S.A.,15253,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2014-12-31,2.01.05.01.03,Débitos com Controladores,0.0,S,debitos controladores,5,2.01.05.01,Passivos com Partes Relacionadas
00.864.214/0001-06,2015-12-31,1,ENERGISA S.A.,15253,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2015-12-31,2.01.05.01.03,Débitos com Controladores,0.0,S,debitos controladores,5,2.01.05.01,Passivos com Partes Relacionadas
00.864.214/0001-06,2015-12-31,1,ENERGISA S.A.,15253,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2014-12-31,2.01.05.01.04,Débitos com Outras Partes Relacionadas,0.0,S,debitos outras partes relacionadas,5,2.01.05.01,Passivos com Partes Relacionadas
00.864.214/0001-06,2015-12-31,1,ENERGISA S.A.,15253,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2015-12-31,2.01.05.01.04,Débitos com Outras Partes Relacionadas,0.0,S,debitos outras partes relacionadas,5,2.01.05.01,Passivos com Partes Relacionadas
00.864.214/0001-06,2015-12-31,1,ENERGISA S.A.,15253,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2014-12-31,2.01.05.02,Outros,3045276.0,S,outros,4,2.01.05,Outras Obrigações
00.864.214/0001-06,2015-12-31,1,ENERGISA S.A.,15253,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2015-12-31,2.01.05.02,Outros,2000062.0,S,outros,4,2.01.05,Outras Obrigações
00.864.214/0001-06,2015-12-31,1,ENERGISA S.A.,15253,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2014-12-31,2.01.05.02.01,Dividendos e JCP a Pagar,14592.0,S,dividendos jcp pagar,5,2.01.05.02,Outros
00.864.214/0001-06,2015-12-31,1,ENERGISA S.A.,15253,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2015-12-31,2.01.05.02.01,Dividendos e JCP a Pagar,8140.0,S,dividendos jcp pagar,5,2.01.05.02,Outros
00.864.214/0001-06,2015-12-31,1,ENERGISA S.A.,15253,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2014-12-31,2.01.05.02.02,Dividendo Mínimo Obrigatório a Pagar,0.0,S,dividendo minimo obrigatorio pagar,5,2.01.05.02,Outros
00.864.214/0001-06,2015-12-31,1,ENERGISA S.A.,15253,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2015-12-31,2.01.05.02.02,Dividendo Mínimo Obrigatório a Pagar,0.0,S,dividendo minimo obrigatorio pagar,5,2.01.05.02,Outros
00.864.214/0001-06,2015-12-31,1,ENERGISA S.A.,15253,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2014-12-31,2.01.05.02.03,Obrigações por Pagamentos Baseados em Ações,0.0,S,obrigacoes pagamentos baseados acoes,5,2.01.05.02,Outros
00.864.214/0001-06,2015-12-31,1,ENERGISA S.A.,15253,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2015-12-31,2.01.05.02.03,Obrigações por Pagamentos Baseados em Ações,0.0,S,obrigacoes pagamentos baseados acoes,5,2.01.05.02,Outros
00.864.214/0001-06,2015-12-31,1,ENERGISA S.A.,15253,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2014-12-31,2.01.05.02.04,Parcelamento de impostos,22851.0,N,parcelamento impostos,5,2.01.05.02,Outros
00.864.214/0001-06,2015-12-31,1,ENERGISA S.A.,15253,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2015-12-31,2.01.05.02.04,Parcelamento de impostos,17116.0,N,parcelamento impostos,5,2.01.05.02,Outros
00.864.214/0001-06,2015-12-31,1,ENERGISA S.A.,15253,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2014-12-31,2.01.05.02.05,Obrigações estimadas,85545.0,N,obrigacoes estimadas,5,2.01.05.02,Outros
00.864.214/0001-06,2015-12-31,1,ENERGISA S.A.,15253,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2015-12-31,2.01.05.02.05,Obrigações estimadas,79027.0,N,obrigacoes estimadas,5,2.01.05.02,Outros
00.864.214/0001-06,2015-12-31,1,ENERGISA S.A.,15253,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2014-12-31,2.01.05.02.06,Encargos do consumidor a recolher,8575.0,N,encargos consumidor recolher,5,2.01.05.02,Outros
00.864.214/0001-06,2015-12-31,1,ENERGISA S.A.,15253,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2015-12-31,2.01.05.02.06,Encargos do consumidor a recolher,85847.0,N,encargos consumidor recolher,5,2.01.05.02,Outros
00.864.214/0001-06,2015-12-31,1,ENERGISA S.A.,15253,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2014-12-31,2.01.05.02.07,Taxa de iluminação publica,47579.0,N,taxa iluminacao publica,5,2.01.05.02,Outros
00.864.214/0001-06,2015-12-31,1,ENERGISA S.A.,15253,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2015-12-31,2.01.05.02.07,Taxa de iluminação publica,65809.0,N,taxa iluminacao publica,5,2.01.05.02,Outros
00.864.214/0001-06,2015-12-31,1,ENERGISA S.A.,15253,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2014-12-31,2.01.05.02.08,Beneficios a empregados - plano de pensão,27856.0,N,beneficios empregados plano pensao,5,2.01.05.02,Outros
00.864.214/0001-06,2015-12-31,1,ENERGISA S.A.,15253,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2015-12-31,2.01.05.02.08,Beneficios a empregados - plano de pensão,28692.0,N,beneficios empregados plano pensao,5,2.01.05.02,Outros
00.864.214/0001-06,2015-12-31,1,ENERGISA S.A.,15253,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2014-12-31,2.01.05.02.09,Encargos de dívidas,42462.0,N,encargos dividas,5,2.01.05.02,Outros
00.864.214/0001-06,2015-12-31,1,ENERGISA S.A.,15253,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2015-12-31,2.01.05.02.09,Encargos de dívidas,43021.0,N,encargos dividas,5,2.01.05.02,Outros
00.864.214/0001-06,2015-12-31,1,ENERGISA S.A.,15253,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2014-12-31,2.01.05.02.10,Encargos setoriais,201376.0,N,encargos setoriais,5,2.01.05.02,Outros
00.864.214/0001-06,2015-12-31,1,ENERGISA S.A.,15253,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2015-12-31,2.01.05.02.10,Encargos setoriais,372295.0,N,encargos setoriais,5,2.01.05.02,Outros
00.864.214/0001-06,2015-12-31,1,ENERGISA S.A.,15253,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2014-12-31,2.01.05.02.11,Tributos e Contribuições Sociais,434254.0,N,tributos contribuicoes sociais,5,2.01.05.02,Outros
00.864.214/0001-06,2015-12-31,1,ENERGISA S.A.,15253,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2015-12-31,2.01.05.02.11,Tributos e Contribuições Sociais,480206.0,N,tributos contribuicoes sociais,5,2.01.05.02,Outros
00.864.214/0001-06,2015-12-31,1,ENERGISA S.A.,15253,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2014-12-31,2.01.05.02.12,Passivos financeiros setoriais,214641.0,N,passivos financeiros setoriais,5,2.01.05.02,Outros
00.864.214/0001-06,2015-12-31,1,ENERGISA S.A.,15253,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2015-12-31,2.01.05.02.12,Passivos financeiros setoriais,494740.0,N,passivos financeiros setoriais,5,2.01.05.02,Outros
00.864.214/0001-06,2015-12-31,1,ENERGISA S.A.,15253,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2014-12-31,2.01.05.02.13,Taxas regulamentares,291280.0,N,taxas regulamentares,5,2.01.05.02,Outros
00.864.214/0001-06,2015-12-31,1,ENERGISA S.A.,15253,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2015-12-31,2.01.05.02.13,Taxas regulamentares,20373.0,N,taxas regulamentares,5,2.01.05.02,Outros
00.864.214/0001-06,2015-12-31,1,ENERGISA S.A.,15253,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2014-12-31,2.01.05.02.14,Passivos disponível para venda,1221309.0,N,passivos disponivel venda,5,2.01.05.02,Outros
00.864.214/0001-06,2015-12-31,1,ENERGISA S.A.,15253,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2015-12-31,2.01.05.02.14,Passivos disponível para venda,0.0,N,passivos disponivel venda,5,2.01.05.02,Outros
00.864.214/0001-06,2015-12-31,1,ENERGISA S.A.,15253,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2014-12-31,2.01.05.02.15,Outras contas a pagar,248023.0,N,outras contas pagar,5,2.01.05.02,Outros
00.864.214/0001-06,2015-12-31,1,ENERGISA S.A.,15253,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2015-12-31,2.01.05.02.15,Outras contas a pagar,64202.0,N,outras contas pagar,5,2.01.05.02,Outros
00.864.214/0001-06,2015-12-31,1,ENERGISA S.A.,15253,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2014-12-31,2.01.05.02.16,Incorporação de redes,184933.0,N,incorporacao redes,5,2.01.05.02,Outros
00.864.214/0001-06,2015-12-31,1,ENERGISA S.A.,15253,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2015-12-31,2.01.05.02.16,Incorporação de redes,109463.0,N,incorporacao redes,5,2.01.05.02,Outros
00.864.214/0001-06,2015-12-31,1,ENERGISA S.A.,15253,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2014-12-31,2.01.05.02.17,Bandeiras tarifárias CCRBT,0.0,N,bandeiras tarifarias ccrbt,5,2.01.05.02,Outros
00.864.214/0001-06,2015-12-31,1,ENERGISA S.A.,15253,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2015-12-31,2.01.05.02.17,Bandeiras tarifárias CCRBT,4880.0,N,bandeiras tarifarias ccrbt,5,2.01.05.02,Outros
00.864.214/0001-06,2015-12-31,1,ENERGISA S.A.,15253,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2014-12-31,2.01.05.02.18,Instrumento finaneiros derivativos,0.0,N,instrumento finaneiros derivativos,5,2.01.05.02,Outros
00.864.214/0001-06,2015-12-31,1,ENERGISA S.A.,15253,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2015-12-31,2.01.05.02.18,Instrumento finaneiros derivativos,126251.0,N,instrumento finaneiros derivativos,5,2.01.05.02,Outros
00.864.214/0001-06,2015-12-31,1,ENERGISA S.A.,15253,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2014-12-31,2.01.06,Provisões,0.0,S,provisoes,3,2.01,Passivos Financeiros para Negociação
00.864.214/0001-06,2015-12-31,1,ENERGISA S.A.,15253,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2015-12-31,2.01.06,Provisões,0.0,S,provisoes,3,2.01,Passivos Financeiros para Negociação
00.864.214/0001-06,2015-12-31,1,ENERGISA S.A.,15253,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2014-12-31,2.01.06.01,Provisões Fiscais Previdenciárias Trabalhistas e Cíveis,0.0,S,provisoes fiscais previdenciarias trabalhistas civeis,4,2.01.06,Provisões
00.864.214/0001-06,2015-12-31,1,ENERGISA S.A.,15253,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2015-12-31,2.01.06.01,Provisões Fiscais Previdenciárias Trabalhistas e Cíveis,0.0,S,provisoes fiscais previdenciarias trabalhistas civeis,4,2.01.06,Provisões
00.864.214/0001-06,2015-12-31,1,ENERGISA S.A.,15253,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2014-12-31,2.01.06.01.01,Provisões Fiscais,0.0,S,provisoes fiscais,5,2.01.06.01,Provisões Fiscais Previdenciárias Trabalhistas e Cíveis
00.864.214/0001-06,2015-12-31,1,ENERGISA S.A.,15253,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2015-12-31,2.01.06.01.01,Provisões Fiscais,0.0,S,provisoes fiscais,5,2.01.06.01,Provisões Fiscais Previdenciárias Trabalhistas e Cíveis
00.864.214/0001-06,2015-12-31,1,ENERGISA S.A.,15253,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2014-12-31,2.01.06.01.02,Provisões Previdenciárias e Trabalhistas,0.0,S,provisoes previdenciarias trabalhistas,5,2.01.06.01,Provisões Fiscais Previdenciárias Trabalhistas e Cíveis
00.864.214/0001-06,2015-12-31,1,ENERGISA S.A.,15253,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2015-12-31,2.01.06.01.02,Provisões Previdenciárias e Trabalhistas,0.0,S,provisoes previdenciarias trabalhistas,5,2.01.06.01,Provisões Fiscais Previdenciárias Trabalhistas e Cíveis
00.864.214/0001-06,2015-12-31,1,ENERGISA S.A.,15253,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2014-12-31,2.01.06.01.03,Provisões para Benefícios a Empregados,0.0,S,provisoes beneficios empregados,5,2.01.06.01,Provisões Fiscais Previdenciárias Trabalhistas e Cíveis
